,Order Date,AIR CARE,AIR CONDITIONER SERVICE,AUDIO,AUDIO ENHANCEMENT,CNP IT,CNP MOBILITY,CONSUMABLES,COOKING APPLIANCES,DC / STORE CONSUMABLES,DESKTOP,DISHWASHER SERVICE,ENTERTAINMENT PROMOTION,ERECHARGE,FANS,FOOD PRESERVATION,GAMING ACCESSORY,HARDWARE HA,HARDWARE MOBILITY,HIGH END TV,HOME APPLIANCES PROMOTION,HOME AUDIO SERVICE,HOME CARE SERVICE,HOME VISUAL SERVICE,LAPTOP,LAUNDRY & WASH CARE,LIFESTYLE IT,LIFESTYLE MOBILITY,LIGHTING,MEDIAPLAYER,MUSICAL INSTRUMENTS (POWERED),Mobility (Jio Branded),PERIPHERAL,PHOTOGRAPHY,PHOTOGRAPHY WEARABLE,POWER,POWER ENTERTAINMENT,POWER HA,PRINTER,Printer Services,REFRIGERATOR SERVICE,SMALL DOMESTIC APPL,SMART HOME DEVICES,SOFTWARE,STORAGE,TABLET,TABLET SERVICE,TECH ACCESSORIES IT,TECH ACCESSORIES MOBILITY,TELECOM SERVICE,WASHER SERVICE,WEARABLE DEVICE,WEARABLES SERVICE,WIRELESS PHONE,WIRELESS PHONE SERVICE
186,2022-04-10,3529917.0,11585.0,50178.0,13225936.0,0.0,0.0,3237.0,23998.0,0.0,0.0,0.0,0.0,0.0,8197.0,1353258.0,999.0,1998.0,48573.0,2845755.0,0.0,0.0,9.6,122.4,247998.0,296811.0,0.0,0.0,2399.0,4999.0,0.0,12999.0,71914.0,0.0,0.0,2032122.0,0.0,0.0,122377.0,0.0,624.8,1550051.0,11198.0,0.0,1388873.0,207957.0,0.0,8392.0,29087.0,0.0,304.6,153364.0,0.0,7051183.0,0.0
187,2022-04-11,12189122.0,33100.0,448860.0,5495961.0,0.0,698.0,4316.0,0.0,69.0,0.0,0.0,601.0,0.0,14594.0,4112150.0,10781.0,0.0,209149.0,4616463.0,0.0,0.0,8.4,175.2,1776581.0,1312331.0,9195.0,0.0,13276.0,4999.0,0.0,12999.0,230009.0,0.0,0.0,4169647.0,5490.0,0.0,206741.0,0.0,1862.4,5528353.0,61589.0,0.0,1486254.0,561847.0,0.0,15685.0,118116.0,0.0,1231.6,1404282.0,0.0,27521684.0,0.0
188,2022-04-12,13258658.0,24825.0,368220.0,4753602.0,0.0,0.0,5295.0,73979.0,0.0,92999.0,0.0,0.0,7525.0,27389.0,5882202.0,69981.0,0.0,79198.0,9097574.0,0.0,2.4,18.0,357.6,2422025.0,1735050.0,3598.0,0.0,10521.0,7999.0,0.0,77994.0,112547.0,0.0,0.0,1540328.0,14177.0,0.0,318300.0,0.0,1286.8,5363195.0,37574.0,0.0,937030.0,547332.0,0.0,19289.0,50690.0,0.0,1843.2,1116310.0,0.0,29409275.0,0.0
189,2022-04-13,16549865.0,47995.0,427005.0,4114365.0,0.0,0.0,979.0,45380.0,0.0,92999.0,0.0,0.0,0.0,7997.0,5469812.0,0.0,0.0,44354.0,8181616.0,0.0,0.0,14.4,284.4,1453433.0,1426814.0,7797.0,0.0,6402.0,9998.0,0.0,64995.0,105719.0,0.0,0.0,1585654.0,24243.0,4199.0,383863.0,0.0,2194.6,5198831.0,37391.0,0.0,753535.0,353320.0,0.0,8393.0,54180.0,0.0,2134.6,1535216.0,0.0,29299128.0,0.0
190,2022-04-14,16195201.0,33100.0,431982.0,8734012.0,0.0,0.0,4656.0,54924.0,0.0,71981.0,0.0,0.0,0.0,24390.0,5260146.0,1998.0,999.0,36985.0,24928528.0,0.0,0.0,16.8,954.0,2061041.0,2210192.0,1999.0,0.0,5878.0,0.0,0.0,25998.0,77224.0,622996.0,0.0,1654520.0,2297.0,4199.0,192880.0,0.0,3383.0,4378269.0,41992.0,0.0,680806.0,669333.0,0.0,12092.0,35030.0,0.0,641.6,930176.0,0.0,38369312.0,7995.0
191,2022-04-15,18199129.0,47995.0,338742.0,9225753.9,0.0,0.0,2158.0,45980.0,0.0,0.0,1.2,0.0,0.0,32188.0,7470482.0,0.0,0.0,15220.0,17820650.0,0.0,1.2,10.8,602.4,2725855.0,1887770.0,1999.0,0.0,3692.0,7999.0,0.0,64995.0,141823.0,331999.0,0.0,381363.0,1596.0,0.0,700544.0,0.0,3380.6,4339412.0,10395.0,0.0,826556.0,360773.0,0.0,14090.0,22683.0,0.0,935.4,813868.0,0.0,67529171.0,0.0
192,2022-04-16,23396047.0,57925.0,287637.0,4238452.0,0.0,0.0,2696.0,146321.0,0.0,141998.0,0.0,0.0,15050.0,11395.0,8415522.0,0.0,1998.0,18849.0,10261210.0,0.0,0.0,19.2,289.2,4192965.0,2625976.0,0.0,0.0,3634.0,25996.0,0.0,51996.0,128897.0,679996.0,0.0,361481.0,17472.0,8398.0,528970.0,0.0,2487.2,4279982.0,18396.0,0.0,984505.0,676588.0,0.0,5395.0,24663.0,0.0,943.8,1027015.0,0.0,74793899.0,0.0
193,2022-04-17,9146073.0,14895.0,80977.0,13119449.0,0.0,0.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,2399.0,2752636.0,0.0,0.0,20184.0,5814284.0,0.0,0.0,1.2,218.4,1674145.0,988291.0,0.0,0.0,0.0,0.0,0.0,12999.0,68133.0,186998.0,0.0,1328409.0,1398.0,6981.0,197957.0,0.0,943.8,1494948.0,5799.0,0.0,767505.0,567586.0,0.0,1598.0,18458.0,0.0,616.4,395910.0,0.0,19399862.0,7995.0
194,2022-04-18,24487594.0,57925.0,425949.0,2087163.0,0.0,0.0,9133.0,33398.0,0.0,279801.0,0.0,0.0,0.0,25990.0,7054976.0,0.0,999.0,57785.0,9471556.0,0.0,3.6,6.0,190.8,3684964.0,2567487.0,0.0,0.0,3692.0,7999.0,0.0,64995.0,98929.0,1392971.0,0.0,377673.0,9059.0,5001.0,513572.0,0.0,960.6,3835344.0,14362.0,0.0,1011010.0,1207085.0,0.0,7095.0,31574.0,0.0,939.0,1106755.0,0.0,73894954.0,0.0
195,2022-04-19,25511223.0,26480.0,384878.0,5019854.0,0.0,0.0,0.0,69978.0,0.0,0.0,0.0,0.0,15050.0,17993.0,8299152.0,0.0,0.0,31092.0,9489489.0,0.0,0.0,12.0,152.4,4759924.0,2457401.0,1999.0,0.0,2392.0,9998.0,0.0,51996.0,197929.0,550978.0,0.0,391660.0,2217.0,0.0,717486.0,0.0,4286.0,4647938.0,3881.0,0.0,661269.0,733919.0,0.0,3196.0,29952.0,0.0,1234.0,987265.0,0.0,100707428.0,0.0
196,2022-04-20,28583320.0,0.0,224145.0,3858799.0,0.0,0.0,1619.0,94377.0,0.0,167998.0,0.0,0.0,22575.0,19392.0,10236920.0,999.0,1998.0,23307.0,10150355.0,5999.0,0.0,6.0,136.79999999999998,5539619.0,3200500.0,0.0,2999.0,0.0,0.0,0.0,51996.0,106460.0,317997.0,0.0,343048.0,2517.0,4199.0,702212.0,0.0,1289.2,4500456.0,17397.0,0.0,666934.0,566262.0,0.0,9855.0,30200.0,0.0,632.0,1583713.0,0.0,119249622.0,15990.0
197,2022-04-21,32013818.0,26480.0,756437.0,3603830.0,0.0,0.0,1079.0,91923.0,0.0,0.0,0.0,0.0,0.0,25190.0,10263753.0,0.0,0.0,31833.0,11196545.0,0.0,1.2,8.4,171.6,5279022.0,3782972.0,0.0,0.0,4688.0,0.0,7591.0,38997.0,158525.0,534788.0,0.0,449424.0,998.0,4199.0,877336.0,0.0,2795.4,4286178.0,30377.0,0.0,913047.0,1532584.0,0.0,7995.0,30711.0,0.0,3336.2,1082314.0,0.0,116691954.0,0.0
198,2022-04-22,32376212.0,14895.0,415592.9,2733763.0,0.0,0.0,0.0,75960.0,0.0,92999.0,0.0,0.0,7525.0,24191.0,11454041.0,0.0,999.0,25581.0,12612075.1,0.0,8.4,10.8,169.2,7176313.0,3231797.0,0.0,0.0,3811.0,20997.0,0.0,25998.0,74808.0,562995.0,0.0,694651.0,26121.0,4199.0,768116.0,0.0,7900.4,4675752.0,24578.0,0.0,631714.0,1489572.0,0.0,3995.0,21398.0,0.0,1833.6,5154673.0,0.0,144446705.0,0.0
199,2022-04-23,34064150.0,9930.0,529198.54,2696040.0,0.0,0.0,0.0,144903.0,0.0,92999.0,0.0,0.0,7525.0,27390.0,13437614.0,0.0,1998.0,16927.0,15926833.46,0.0,4.8,38.4,254.4,8123498.0,4613391.0,3998.0,9801.0,2264.0,0.0,0.0,64995.0,136201.0,899932.0,0.0,681410.0,918.0,0.0,668631.0,0.0,6710.8,4972029.0,24578.0,0.0,517051.0,1871497.0,0.0,9430.0,16254.0,0.0,2740.2,4112419.0,0.0,163615145.0,0.0
200,2022-04-24,8125632.0,0.0,177976.0,4165940.0,0.0,0.0,0.0,47980.0,0.0,0.0,0.0,0.0,0.0,0.0,3578497.0,0.0,0.0,892.0,6868930.0,0.0,1.2,8.4,172.79999999999998,2660252.0,846688.0,0.0,0.0,0.0,4999.0,0.0,0.0,36050.0,112999.0,0.0,685324.0,7562.0,0.0,437177.0,0.0,911.4,1130461.0,0.0,0.0,845964.0,397403.0,0.0,799.0,7299.0,0.0,606.8,817978.0,0.0,43627490.0,0.0
201,2022-04-25,908771.0,0.0,0.0,134431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283068.0,0.0,0.0,178.0,963538.0,0.0,0.0,1.2,12.0,128498.0,246867.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0.0,14493.0,0.0,0.0,24899.0,0.0,304.6,208301.0,0.0,0.0,31077.0,135800.0,0.0,0.0,398.0,0.0,0.0,15196.0,0.0,6524075.0,0.0
202,2022-04-26,817772.0,0.0,0.0,12160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233686.0,0.0,0.0,198.0,330990.0,0.0,0.0,0.0,0.0,69981.0,82943.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,8995.0,0.0,0.0,0.0,0.0,301.0,34018.0,0.0,0.0,4594.0,0.0,0.0,0.0,199.0,0.0,0.0,3599.0,0.0,1867003.0,0.0
203,2022-04-27,73981.0,0.0,0.0,7896.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,195996.0,0.0,0.0,0.0,1.2,85999.0,67382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33199.0,0.0,0.0,21116.0,0.0,0.0,1038.0,0.0,0.0,0.0,199.0,0.0,0.0,7998.0,0.0,1085336.0,0.0
204,2022-04-28,252942.0,0.0,0.0,39579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35981.0,0.0,0.0,99.0,210977.0,0.0,0.0,0.0,2.4,119962.0,112924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3599.0,0.0,0.0,0.0,0.0,0.0,7498.0,0.0,0.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414222.0,0.0
205,2022-04-29,138962.0,0.0,7999.0,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127143.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,87943.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36999.0,0.0,0.0,3275.0,0.0,0.0,0.0,0.0,0.0,0.0,3599.0,0.0,863301.0,0.0
206,2022-04-30,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,138996.0,0.0,0.0,0.0,1.2,0.0,66782.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,0.0,0.0,0.0,0.0,0.0,29799.0,0.0,0.0,9999.0,5999.0,0.0,4951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76980.0,0.0
207,2022-05-01,73981.0,0.0,0.0,72656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29981.0,0.0,0.0,0.0,19999.0,0.0,0.0,0.0,1.2,0.0,31981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66969.0,0.0,0.0,0.0,0.0,0.0,2657.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99942.0,0.0
208,2022-05-02,59981.0,0.0,0.0,4403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52381.0,0.0,0.0,99.0,110980.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3298.0,0.0,0.0,2736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25981.0,0.0
209,2022-05-03,0.0,0.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.0,0.0,0.0,1078.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,55163.0,0.0
210,2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20999.0,0.0
211,2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40781.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81998.0,0.0
212,2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,3397.0,0.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90478.0,0.0
213,2022-05-07,63981.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22999.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16537.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11201.0,0.0
214,2022-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2338.0,0.0,0.0,2156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39999.0,0.0
215,2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11201.0,0.0
216,2022-05-10,0.0,0.0,0.0,14201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,899.0,0.0,0.0,5212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178200.0,0.0
217,2022-05-11,0.0,0.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49998.0,0.0,0.0,0.0,1.2,0.0,31981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,127801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69998.0,0.0
218,2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2022-05-13,0.0,0.0,0.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33462.0,0.0
220,2022-05-14,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80998.0,0.0
221,2022-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2022-05-16,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11201.0,0.0
223,2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,0.0,0.0,3274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71998.0,0.0
224,2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,2022-05-19,0.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,0.0,0.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.0,0.0,0.0,1138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14399.0,0.0
227,2022-05-21,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2022-05-22,0.0,0.0,0.0,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.0,0.0,0.0,2715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,0.0,0.0,199.0,0.0,0.0,3199.0,0.0,0.0,0.0
230,2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2939.0,0.0,0.0,539.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2022-05-25,0.0,0.0,0.0,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4497.0,0.0,0.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16981.0,0.0
232,2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,0.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,14399.0,0.0
233,2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2022-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
